ID;num_critic_for_reviews;color;duration;gross;genres;genres;genres;genres;genres;genres;genres;genres;budget;title_year;imdb_score;aspect_ratio;movie_facebook_likes
267;125;Color;105;71017784;Adventure;Animation;Comedy;Family;Fantasy;;;;105000000;2013;5.4;1.85;0
268;79;Color;121;48068396;Action;Crime;Romance;Thriller;;;;;160000000;1997;3.7;2.35;894
269;326;Color;114;61656849;Action;Sci-Fi;;;;;;;110000000;2013;6.7;2.35;123000
270;354;Color;129;134520804;Action;Adventure;Thriller;;;;;;110000000;2007;7.2;2.35;0
271;297;Color;171;313837577;Action;Adventure;Drama;Fantasy;;;;;93000000;2001;8.8;2.35;21000
272;188;Color;120;24004159;Action;Adventure;Comedy;;;;;;110000000;2004;5.8;2.35;0
273;174; Black and White;165;58183966;Biography;Drama;Sport;;;;;;107000000;2001;6.8;2.35;0
274;109;Color;82;100446895;Adventure;Comedy;Family;Fantasy;;;;;109000000;2003;3.8;1.85;946
275;225;Color;115;144795350;Action;Mystery;Sci-Fi;Thriller;;;;;120000000;2004;7.1;2.35;0
276;239;Color;194;47396698;Action;Adventure;Drama;History;War;;;;130000000;2005;7.2;2.35;0
277;101;Color;84;140015224;Adventure;Comedy;Family;Fantasy;;;;;133000000;1999;5.9;1.85;0
278;228;Color;97;104374107;Animation;Family;Fantasy;Musical;Romance;;;;105000000;2009;7.1;1.85;5000
279;568;Color;151;228430993;Adventure;Drama;Sci-Fi;;;;;;108000000;2015;8.1;2.35;153000
280;;;22;;Comedy;;;;;;;;;;7.2;;0
281;257;Color;136;35799026;Action;Adventure;Romance;Sci-Fi;Thriller;;;;126000000;2005;6.9;2.35;0
282;62;Color;104;6712451;Comedy;Romance;;;;;;;90000000;2001;4.4;1.85;53
283;175;Color;127;101643008;Action;Crime;Thriller;;;;;;90000000;2000;6.5;2.35;0
284;265;Color;171;187670866;Action;Drama;Romance;;;;;;103000000;2000;8.5;2.35;21000
285;252;Color;145;132014112;Action;Mystery;Sci-Fi;Thriller;;;;;102000000;2002;7.7;2.35;0
286;232;Color;174;261970615;Adventure;Family;Fantasy;Mystery;;;;;100000000;2002;7.4;2.35;0
287;400; Black and White;144;167007184;Action;Adventure;Thriller;;;;;;150000000;2006;8.0;2.35;0
288;230;Color;119;180011740;Action;Adventure;Sci-Fi;Thriller;;;;;100000000;2001;5.7;2.35;0
289;210;Color;153;204843350;Action;Sci-Fi;;;;;;;102000000;1991;8.5;2.35;13000
290;357;Color;140;97030725;Biography;Crime;Drama;History;Romance;;;;100000000;2009;7.0;2.35;0
291;300;Color;176;130127620;Biography;Crime;Drama;;;;;;100000000;2007;7.8;1.85;0
292;94;Color;141;146282411;Action;Comedy;Thriller;;;;;;115000000;1994;7.2;2.35;0
293;267;Color;106;65452312;Action;Crime;Thriller;;;;;;100000000;2009;6.4;2.35;0
294;180;Color;98;148383780;Comedy;Romance;;;;;;;100000000;2010;5.5;1.85;0
295;265;Color;116;119219978;Action;Comedy;Crime;;;;;;100000000;2010;6.7;2.35;16000
296;81;Color;115;101228120;Action;Drama;Mystery;Thriller;;;;;100000000;1996;6.1;2.35;0
297;765;Color;165;162804648;Drama;Western;;;;;;;100000000;2012;8.5;2.35;199000
298;80;Color;91;100117603;Animation;Drama;Family;Musical;Romance;;;;100000000;1996;6.9;1.78;0
299;141;Color;78;89296573;Adventure;Animation;Comedy;Family;Fantasy;;;;100000000;2000;7.3;1.66;0
300;383;Color;103;85017401;Action;Adventure;Thriller;;;;;;92000000;2012;6.7;2.35;108000
301;193;Color;131;173005002;Action;Adventure;Comedy;Family;Mystery;;;;100000000;2004;6.9;2.35;0
302;170; Black and White;104;75030163;Action;Adventure;Family;Fantasy;;;;;100000000;2006;5.1;2.35;0
303;333;Color;101;77222184;Adventure;Drama;Family;Fantasy;;;;;100000000;2009;6.8;2.35;11000
304;256;Color;111;34964818;Adventure;Family;Fantasy;;;;;;150000000;2015;5.8;2.35;24000
305;203;Color;102;107515297;Adventure;Animation;Family;Fantasy;;;;;100000000;2013;6.7;2.35;17000
306;321;Color;103;67631157;Action;Romance;Thriller;;;;;;100000000;2010;6.0;2.35;25000
307;174;Color;121;66862068;Action;Fantasy;Horror;Mystery;;;;;83000000;1999;5.7;2.35;2000
308;166;Color;143;57366262;Adventure;Drama;Thriller;;;;;;100000000;2006;8.0;2.35;14000
309;606;Color;240;116866727;Biography;Comedy;Crime;Drama;;;;;100000000;2013;8.2;2.35;138000
310;144;Color;121;184031112;Action;Adventure;Fantasy;;;;;;100000000;1995;5.4;1.85;0
311;192;Color;129;54700065;Action;Sci-Fi;War;;;;;;105000000;1997;7.2;1.85;0
312;511;Color;172;27098580;Drama;Sci-Fi;;;;;;;102000000;2012;7.5;2.35;124000
313;188;Color;101;55673333;Action;Adventure;Animation;Family;Fantasy;;;;80000000;2010;7.0;2.35;16000
314;212;Color;87;40198710;Action;Crime;Fantasy;Romance;Thriller;;;;100000000;2004;3.3;2.35;0
315;245;Color;101;72660029;Action;Adventure;;;;;;;100000000;2014;6.0;2.35;21000
316;127;Color;95;38120554;Adventure;Animation;Family;Sci-Fi;;;;;140000000;2002;7.1;1.5;0
317;167;Color;102;49392095;Adventure;Comedy;Sci-Fi;;;;;;100000000;2009;5.4;1.85;0
318;320;Color;131;39292022;Action;Adventure;Thriller;;;;;;90000000;2014;6.1;2.35;56000
319;163;Color;114;28772222;Action;Crime;Sport;Thriller;;;;;105000000;2015;5.3;2.35;37000
320;78;Color;94;17010646;Comedy;Family;Fantasy;;;;;;84000000;2005;2.2;1.85;881
321;289;Color;122;24985612;Action;Adventure;Biography;Drama;History;Thriller;;;100000000;2015;7.0;1.85;27000
322;66;Color;95;4411102;Action;Comedy;Sci-Fi;;;;;;100000000;2002;3.8;1.85;416
323;266;Color;115;35024475;Action;Drama;Thriller;War;;;;;100000000;2010;6.9;2.35;0
324;208;Color;88;130174897;Adventure;Animation;Comedy;Family;;;;;99000000;2015;7.2;1.85;33000
325;97;Color;110;10200000;Drama;Mystery;Thriller;;;;;;10000000;1997;7.3;1.85;578
326;202;Color;130;202007640;Action;Adventure;Fantasy;Thriller;;;;;98000000;2001;6.3;2.35;0
327;233;Color;216;77679638;Crime;Drama;;;;;;;100000000;2002;7.5;2.35;0
328;136;Color;146;9213;Drama;History;Romance;War;;;;;94000000;2011;7.6;2.35;13000
329;154;Color;85;58867694;Animation;Comedy;Family;Sport;;;;;100000000;2007;6.8;1.85;0
330;169;Color;93;59475623;Comedy;Sci-Fi;Thriller;;;;;;90000000;2004;5.2;1.85;0
331;200;Color;152;108638745;Drama;History;War;;;;;;92000000;2001;7.7;2.35;10000
332;255;Color;85;86897182;Comedy;;;;;;;;95000000;2012;6.2;1.85;18000
333;173;Color;126;63540020;Action;Adventure;Sci-Fi;;;;;;93000000;1997;7.7;2.35;18000
334;221;Color;146;95328937;Comedy;Drama;Romance;;;;;;100000000;2010;4.3;1.85;0
335;82;Color;89;50802661;Adventure;Animation;Comedy;Family;Romance;;;;95000000;2000;6.9;1.85;0
336;233;Color;88;161317423;Adventure;Animation;Comedy;Family;;;;;95000000;2012;6.6;2.35;14000
337;343;Color;105;201148159;Drama;Family;Fantasy;Romance;;;;;95000000;2015;7.0;2.35;56000
338;308;Color;135;43982842;Drama;Fantasy;Thriller;;;;;;65000000;2009;6.7;2.35;16000
339;301;Color;100;380838870;Adventure;Animation;Comedy;Family;;;;;94000000;2003;8.2;1.85;11000
340;328;Color;192;377019252;Action;Adventure;Drama;Fantasy;;;;;94000000;2003;8.9;2.35;16000
341;294;Color;172;340478898;Action;Adventure;Drama;Fantasy;;;;;94000000;2002;8.7;2.35;10000
342;175;Color;102;17176900;Action;Adventure;Fantasy;;;;;;95000000;2014;5.5;2.35;16000
343;199;Color;100;131144183;Action;Adventure;Fantasy;Thriller;;;;;115000000;2001;5.7;2.35;0
344;355;Color;119;23014504;Drama;Mystery;Romance;Sci-Fi;Thriller;;;;100000000;2014;6.3;2.35;37000
345;198;Color;92;181166115;Action;Adventure;Sci-Fi;Thriller;;;;;93000000;2001;5.9;1.85;0
346;529;Color;105;176740650;Action;Drama;Sci-Fi;Thriller;;;;;93000000;2011;7.6;2.35;47000
347;198;Color;107;71148699;Adventure;Family;Fantasy;;;;;;90000000;2008;6.6;2.35;0
348;412;Color;101;67344392;Action;Thriller;;;;;;;92000000;2013;5.3;1.85;66000
349;106;Color;137;22406362;Drama;History;War;Western;;;;;107000000;2004;6.0;2.35;701
350;283;Color;115;261437578;Action;Adventure;Animation;Family;;;;;92000000;2004;8.0;2.35;0
351;61;Color;124;11000000;Action;Adventure;Comedy;;;;;;98000000;1995;5.6;2.35;1000
352;217;Color;118;88761720;Adventure;Family;Fantasy;;;;;;95000000;2010;5.9;2.35;9000
353;175;Color;98;250147615;Adventure;Comedy;Family;Mystery;Sci-Fi;;;;90000000;1997;7.3;1.85;0
354;191;Color;82;245823397;Adventure;Animation;Comedy;Family;Fantasy;;;;90000000;1999;7.9;1.85;0
355;316;Color;98;81557479;Action;Thriller;;;;;;;100000000;2010;6.8;2.35;18000
356;127;Color;90;226138454;Action;Comedy;Crime;Thriller;;;;;90000000;2001;6.6;2.35;0
357;185;Color;130;155370362;Drama;Fantasy;Horror;Mystery;Thriller;;;;100000000;2000;6.6;2.35;0
358;191;Color;90;124870275;Animation;Comedy;Family;Sci-Fi;;;;;100000000;2009;7.0;2.35;0
359;188;Color;94;196573705;Action;Adventure;Animation;Comedy;Family;;;;90000000;2009;7.0;1.85;0
360;362;Color;114;58229120;Adventure;Comedy;Drama;Fantasy;Romance;;;;90000000;2013;7.3;2.35;70000
361;181;Color;94;125305545;Action;Adventure;Comedy;Crime;Thriller;;;;92000000;2000;5.5;2.35;0
362;352;Color;151;132373442;Crime;Drama;Thriller;;;;;;90000000;2006;8.5;2.35;29000
363;143;Color;88;120618403;Adventure;Animation;Family;Fantasy;Musical;War;;;90000000;1998;7.5;1.66;12000
364;308;Color;121;110416702;Action;Comedy;;;;;;;92000000;2008;7.0;2.35;0
365;517;Color;158;102515793;Crime;Drama;Mystery;Thriller;;;;;90000000;2011;7.8;2.35;54000
366;148;Color;128;100012500;Action;Adventure;Thriller;;;;;;90000000;1995;7.6;2.35;0
367;415;Color;128;209019489;Action;Adventure;Crime;Mystery;Thriller;;;;90000000;2009;7.6;1.85;20000
368;1;Color;141;;Adventure;Drama;History;;;;;;;2016;6.1;2.35;0
369;146;Color;95;84037039;Action;Adventure;Animation;Family;Fantasy;Sci-Fi;;;120000000;2001;6.8;2.35;0
370;70;Color;92;85884815;Adventure;Animation;Comedy;Family;Fantasy;Music;;;90000000;2015;5.0;1.85;0
371;269;Color;121;83077470;Drama;History;Thriller;War;;;;;75000000;2008;7.1;1.85;0
372;198;Color;113;100018837;Action;Comedy;;;;;;;90000000;2008;5.5;1.85;0
373;253;Color;106;78747585;Action;Animation;Comedy;Sci-Fi;;;;;88000000;2015;5.6;2.35;39000
374;281;Color;146;78616689;Adventure;Drama;Sci-Fi;;;;;;100000000;2001;7.1;1.85;11000
375;122;Color;88;75817994;Comedy;Family;Fantasy;Horror;Mystery;;;;90000000;2003;4.9;2.35;988
376;159;Color;150;100853835;Drama;Mystery;Sci-Fi;Thriller;;;;;90000000;1997;7.4;2.35;15000
377;180;Color;119;73209340;Action;Horror;Sci-Fi;Thriller;;;;;95000000;2000;5.7;1.85;0
378;227;Color;128;72515360;Crime;Mystery;Thriller;;;;;;80000000;2005;6.4;2.35;0
379;183;Color;106;68558662;Adventure;Family;Fantasy;;;;;;90000000;2013;5.9;2.35;28000
380;157;Color;117;65653758;Action;Adventure;Fantasy;;;;;;95000000;2003;5.5;2.35;0
381;196;Color;129;64685359;Action;Adventure;Comedy;Crime;Mystery;Thriller;;;90000000;2016;6.9;2.35;15000
382;64;Color;116;61355436;Action;Adventure;Romance;Sci-Fi;Thriller;;;;68000000;1997;6.2;2.35;0
383;142;Color;114;26871;Action;Crime;Thriller;;;;;;92000000;2001;7.0;2.35;0
384;181;Color;114;60874615;Adventure;Sci-Fi;Thriller;;;;;;90000000;2000;5.6;2.35;0
385;240;Color;96;143618384;Adventure;Animation;Comedy;Family;Musical;;;;90000000;2011;7.0;2.35;19000
386;93;Color;132;58220776;Comedy;Drama;Sci-Fi;;;;;;100000000;1999;6.8;1.85;0
387;84;Color;104;47474112;Action;Drama;Sci-Fi;Thriller;;;;;90000000;1997;5.4;1.85;2000
388;66;Color;111;42877165;Action;Crime;Drama;Thriller;;;;;86000000;1997;6.1;2.35;979
389;136;Color;138;35168677;Drama;History;Thriller;War;;;;;100000000;2002;6.7;2.35;0
390;369;Color;100;56114221;Action;Adventure;Sci-Fi;;;;;;120000000;2015;4.3;2.35;41000
391;166;Color;129;37567440;Adventure;Fantasy;;;;;;;20000000;1982;6.9;2.35;0
392;201;Color;144;61644321;Biography;Drama;Sport;;;;;;88000000;2005;8.0;2.35;0
393;47;Color;110;190562;Action;Family;Fantasy;Musical;;;;;90000000;2010;4.4;2.35;788
394;175; Black and White;140;120147445;Drama;History;Sport;;;;;;87000000;2003;7.3;2.35;0
395;114;Color;113;241688385;Action;Adventure;Drama;Thriller;;;;;92000000;1996;6.3;2.35;0
396;187;Color;106;144512310;Action;Crime;Thriller;;;;;;38000000;2001;6.7;2.35;14000
397;221;Color;143;233630478;Adventure;Drama;Romance;;;;;;90000000;2000;7.7;1.85;23000
398;206;Color;108;197992827;Animation;Comedy;Family;Music;Romance;;;;100000000;2006;6.5;2.35;0
399;239;Color;108;176049130;Action;Mystery;Thriller;;;;;;75000000;2004;7.8;2.35;0
400;142;Color;124;172620724;Action;Adventure;Drama;Thriller;;;;;85000000;1997;6.4;2.35;0
401;186;Color;116;183405771;Crime;Thriller;;;;;;;85000000;2001;7.8;2.35;0
402;228;Color;110;20315324;Action;Adventure;Romance;;;;;;75000000;2011;5.8;2.35;19000
403;256;Color;91;148313048;Animation;Comedy;Family;Fantasy;;;;;85000000;2012;7.1;1.85;28000
404;222;Color;107;127706877;Animation;Comedy;Family;Fantasy;Musical;Romance;;;85000000;2007;7.1;2.35;0
405;103;Color;44;;Crime;Drama;Horror;Mystery;Thriller;;;;;;8.6;1.78;59000
406;298;Color;115;126149655;Action;Crime;Mystery;Thriller;;;;;85000000;2012;6.8;2.35;19000
407;84;Color;100;66941559;Adventure;Comedy;Family;;;;;;85000000;2000;4.8;1.85;372
408;236;Color;104;78009155;Action;Comedy;Crime;;;;;;75000000;2011;6.2;2.35;0
409;157;Color;138;63224849;Comedy;Romance;;;;;;;85000000;2006;6.9;1.85;19000
410;81;Color;140;111544445;Action;Crime;Drama;Mystery;Thriller;;;;90000000;1998;7.3;2.35;0
411;187;Color;120;112703470;Comedy;Drama;Romance;;;;;;85000000;2009;6.6;1.85;0
412;238;Color;122;117144465;Crime;Thriller;;;;;;;85000000;2007;6.9;2.35;0
413;107;Color;83;84303558;Adventure;Animation;Comedy;Family;;;;;85000000;2006;6.2;1.85;863
414;459;Color;139;150832203;Adventure;Mystery;Sci-Fi;;;;;;85000000;2014;6.7;2.35;49000
415;187;Color;131;51396781;Drama;History;War;;;;;;68000000;2001;7.6;2.35;0
416;151;Color;104;47592825;Action;Adventure;Comedy;Thriller;;;;;85000000;2003;6.7;2.35;0
417;80;Color;130;50016394;Action;Adventure;Comedy;Fantasy;;;;;70000000;1993;6.2;2.35;0
418;229;Color;145;57010853;Drama;Romance;;;;;;;85000000;2005;7.3;2.35;0
419;158;Color;104;62494975;Action;Crime;Thriller;;;;;;85000000;2006;6.0;2.35;0
420;190;Color;97;46440491;Adventure;Animation;Comedy;Family;Fantasy;;;;100000000;2011;7.1;1.85;0
421;98;Color;178;44606335;Drama;Fantasy;Romance;;;;;;90000000;1998;7.1;1.85;10000
422;135;Color;108;40048332;Action;Drama;Thriller;;;;;;85000000;2002;5.5;1.85;941
423;84;Color;123;;Comedy;Drama;Music;Musical;;;;;;1979;7.8;1.85;0
424;382;Color;106;64933670;Adventure;Comedy;Drama;Family;Fantasy;;;;85000000;2012;5.6;1.85;18000
425;393;Color;112;31494270;Action;Comedy;Fantasy;Romance;;;;;60000000;2010;7.5;1.85;36000
426;149;Color;135;31111260;Action;Adventure;Sci-Fi;Thriller;;;;;60000000;2003;5.4;2.35;0
427;94;Color;109;123307945;Comedy;Romance;Sci-Fi;;;;;;65000000;2000;4.3;1.85;374
428;138;Color;86;153288182;Adventure;Comedy;Mystery;;;;;;84000000;2002;4.9;1.85;0
429;432;Color;95;13401683;Action;Sci-Fi;;;;;;;35000000;2012;7.1;2.35;46000
430;173;Color;107;137340146;Comedy;Drama;Fantasy;Romance;;;;;70000000;2006;6.4;1.85;7000
431;127;Color;130;;Comedy;Fantasy;Horror;;;;;;8000000;1982;6.9;1.85;0
432;91;Color;82;43575716;Action;Comedy;Family;Fantasy;;;;;85000000;2010;4.3;1.85;0
433;238;Color;88;80170146;Action;Adventure;Sci-Fi;Thriller;;;;;85000000;2008;6.1;2.35;0
434;345;Color;120;75754670;Action;Adventure;Fantasy;Horror;Sci-Fi;;;;85000000;2008;7.0;1.85;3000
435;377;Color;162;33048353;Crime;Drama;History;Mystery;Thriller;;;;65000000;2007;7.7;2.35;12000
436;170;Color;123;34543701;Action;Mystery;Sci-Fi;Thriller;;;;;82000000;2000;5.9;2.35;0
437;191;Color;101;242589580;Comedy;Drama;;;;;;;81000000;2003;6.7;1.85;0
438;424;Color;113;102981571;Action;Adventure;Thriller;;;;;;80000000;2010;6.5;2.35;57000
439;154;Color;110;180965237;Action;Adventure;Thriller;;;;;;80000000;1996;7.1;2.35;0
440;673;Color;142;407999255;Adventure;Drama;Sci-Fi;Thriller;;;;;78000000;2012;7.3;2.35;140000
441;383;Color;102;254455986;Comedy;;;;;;;;80000000;2011;6.5;2.35;56000
442;153;Color;126;162831698;Action;;;;;;;;80000000;1992;7.0;1.85;0
443;166;Color;83;155019340;Adventure;Animation;Comedy;Family;;;;;80000000;2006;6.8;1.85;0
444;180;Color;85;145771527;Adventure;Animation;Comedy;Drama;Family;Fantasy;Sci-Fi;;80000000;2002;7.2;1.66;0
445;120;Color;97;82506325;Comedy;Family;Fantasy;;;;;;;2006;6.4;1.85;0
446;125;Color;120;140459099;Action;Drama;Romance;Sci-Fi;Thriller;;;;75000000;1998;6.1;2.35;0
447;234;Color;116;53215979;Action;Comedy;Crime;Thriller;;;;;84000000;2013;6.7;2.35;22000
448;134;Color;113;158115031;Comedy;Crime;Sport;;;;;;82000000;2005;6.4;2.35;0
449;91;Color;87;133103929;Adventure;Animation;Comedy;Family;Fantasy;Music;;;75000000;2011;4.4;1.85;0
450;139;Color;101;133668525;Comedy;;;;;;;;80000000;2013;5.4;1.85;14000
451;265;Color;110;130313314;Action;Adventure;Comedy;;;;;;80000000;2008;6.5;1.85;0
452;145;Color;128;124590960;Comedy;Drama;Romance;;;;;;80000000;2003;6.7;1.85;0
453;490;Color;138;127968405;Mystery;Thriller;;;;;;;80000000;2010;8.1;2.35;53000
454;141;Color;88;120136047;Comedy;Drama;Romance;;;;;;80000000;2008;5.6;1.85;0
455;163;Color;91;128200012;Adventure;Animation;Comedy;Family;Sci-Fi;;;;75000000;2005;6.3;1.85;0
456;155;Color;138;112225777;Action;Crime;Sci-Fi;Thriller;;;;;80000000;1997;7.3;2.35;11000
457;144;Color;99;109993847;Comedy;Family;Fantasy;Romance;;;;;80000000;2008;6.1;2.35;0
458;226;Color;117;104054514;Crime;Drama;Thriller;;;;;;80000000;2002;7.7;2.35;0
459;204;Color;117;103028109;Comedy;Romance;;;;;;;80000000;2011;6.4;1.85;19000
460;95;;54;;Action;Adventure;Crime;Drama;Sci-Fi;Thriller;;;;;8.8;16.0;55000
461;139;Color;123;101087161;Action;Crime;Thriller;;;;;;75000000;1997;6.8;2.35;0
462;215;Color;118;101111837;Action;Mystery;Thriller;;;;;;80000000;2008;6.6;2.35;0
463;198;Color;154;95632614;Adventure;Drama;History;Romance;War;;;;79000000;2003;7.2;2.35;0
464;325;Color;118;94822707;Action;Adventure;Drama;Thriller;;;;;80000000;2010;6.9;2.35;20000
465;53;Color;90;92969824;Comedy;Family;Sci-Fi;;;;;;80000000;1997;5.2;1.85;0
466;167;Color;113;91188905;Fantasy;Horror;Mystery;Thriller;;;;;80000000;1999;4.9;2.35;0
467;46;Color;88;90443603;Adventure;Animation;Comedy;Family;Fantasy;Sci-Fi;Sport;;80000000;1996;6.3;1.77;0
468;147;Color;93;82226474;Adventure;Comedy;Crime;Family;Mystery;;;;65000000;2006;5.6;1.85;0
469;276;Color;104;79363785;Drama;Sci-Fi;Thriller;;;;;;80000000;2008;5.5;2.35;0
470;80;Color;135;76081498;Action;Crime;Mystery;Romance;Thriller;;;;75000000;1997;6.7;2.35;0
471;406;Color;134;85707116;Action;Drama;War;;;;;;68000000;2014;7.6;2.35;82000
472;97;Color;98;74329966;Action;Adventure;Comedy;Romance;;;;;70000000;1998;5.7;2.35;0
473;143;Color;80;100169068;Adventure;Animation;Comedy;Family;;;;;80000000;2010;4.6;1.85;0
474;106;Color;83;73215310;Adventure;Animation;Family;Western;;;;;80000000;2002;7.0;2.35;4000
475;178;Color;102;80360866;Comedy;Family;Romance;;;;;;80000000;2011;5.2;2.35;0
476;102;Color;130;69102910;Action;Adventure;Family;Sci-Fi;Thriller;;;;80000000;1998;5.1;2.35;0
477;209;Color;129;65948711;Drama;Mystery;Sci-Fi;Thriller;;;;;80000000;2004;6.6;1.85;0
478;19;Color;117;821997;Drama;Romance;;;;;;;;1997;7.0;1.85;91
479;152;Color;89;169692572;Animation;Comedy;Family;Fantasy;;;;;80000000;2015;6.7;1.85;16000
480;31; Black and White;25;;Comedy;Family;Fantasy;;;;;;;;7.6;4.0;0
481;129;Color;74;60507228;Animation;Family;Fantasy;Music;;;;;80000000;1999;7.3;1.78;607
482;124;Color;96;56684819;Action;Adventure;Sci-Fi;;;;;;80000000;2002;5.9;2.35;3000
483;35;Color;114;50628009;Action;Adventure;Family;Fantasy;Thriller;;;;90000000;1998;5.6;1.85;0
484;166;Color;99;69772969;Action;Crime;Thriller;;;;;;80000000;2001;6.5;2.35;0
485;137;Color;129;45356386;Action;Adventure;Western;;;;;;75000000;2005;5.9;2.35;951
486;121;Color;113;55350897;Drama;Fantasy;Romance;;;;;;85000000;1998;7.0;2.35;32000
487;87;Color;90;39442871;Comedy;Fantasy;;;;;;;80000000;2000;5.3;1.85;0
488;233;Color;118;37899638;Action;Adventure;Comedy;Fantasy;Thriller;;;;88000000;2005;5.9;1.85;0
489;132;Color;106;37754208;Action;Comedy;Sci-Fi;;;;;;70000000;1996;6.3;2.35;0
490;63;Color;81;;Drama;Horror;Mystery;Sci-Fi;;;;;;2015;6.4;2.35;257
491;95;Color;117;27779888;Action;Adventure;Drama;Thriller;;;;;;1997;6.9;2.35;0
492;258;Color;89;38542418;Action;Sci-Fi;Thriller;;;;;;80000000;2009;6.3;2.35;0
493;162;Color;145;34566746;Drama;History;Thriller;;;;;;80000000;2000;7.3;1.85;0
494;61;Color;114;32885565;Action;Adventure;Drama;Thriller;;;;;80000000;1996;5.8;1.85;0
495;113;Color;87;36073232;Adventure;Animation;Family;;;;;;80000000;2013;5.2;2.35;0
496;174;Color;119;21471685;Action;Adventure;Sci-Fi;;;;;;44000000;2000;2.4;2.35;0
497;101;Color;91;20950820;Adventure;Animation;Comedy;Family;Fantasy;Sci-Fi;;;80000000;2003;5.7;2.35;665
498;205; Black and White;118;19673424;Drama;Musical;Romance;;;;;;80000000;2009;5.8;2.35;0
499;123;Color;116;19480739;Action;Adventure;Sci-Fi;;;;;;80000000;2003;5.6;2.35;0
500;79;Color;177;17593391;Action;Adventure;Drama;Sci-Fi;;;;;80000000;1997;6.0;2.35;0
501;61;Color;97;18318000;Adventure;Comedy;Drama;Family;Fantasy;;;;80000000;1998;5.8;1.85;964
502;202;Color;106;27356090;Action;Adventure;Fantasy;;;;;;90000000;2015;6.0;2.35;21000
503;145;Color;106;17473245;Action;Sci-Fi;Thriller;;;;;;70000000;2000;5.7;2.35;995
504;101;Color;94;15131330;Adventure;Animation;Family;Fantasy;;;;;86000000;2006;6.0;2.35;941
505;113;Color;104;19406406;Documentary;Drama;;;;;;;40000000;2009;7.8;2.35;0
506;113;Color;102;1891821;Action;Adventure;Horror;Sci-Fi;Thriller;;;;52000000;2005;4.2;2.35;785
507;272;Color;105;23219748;Action;Adventure;Drama;History;Romance;;;;80000000;2014;5.6;2.35;20000
